"row_id","account_label","account_id","pages_from_source","file","line","tag","label","current_release_status","blocker","current_release_actual_result","historical_observations"
"owner_a|src/views/project/ProjectForm.vue:13:446","项目A负责人","103","[""/projects""]","src/views/project/ProjectForm.vue","13","el-form","Agent 正在分析文件夹... 正在识别项目名称、描述和编程语言 点击或拖拽文件夹到此处 Agent 将自动识别项目名称、描述和编程语言 已选择 {{ selectedFiles.length }} 个文件 {{ folderDisplayPath }} Agent 已分析 {{ selectedFiles.length }} 个文件，自动填写以下信息 A","untested","","","[]"
"owner_a|src/views/project/ProjectForm.vue:23:447","项目A负责人","103","[""/projects""]","src/views/project/ProjectForm.vue","23","input","","untested","","","[]"
"owner_a|src/views/project/ProjectForm.vue:33:448","项目A负责人","103","[""/projects""]","src/views/project/ProjectForm.vue","33","div","Agent 正在分析文件夹... 正在识别项目名称、描述和编程语言 点击或拖拽文件夹到此处 Agent 将自动识别项目名称、描述和编程语言 已选择 {{ selectedFiles.length }} 个文件 {{ folderDisplayPath }}","untested","","","[]"
"owner_a|src/views/project/ProjectForm.vue:122:449","项目A负责人","103","[""/projects""]","src/views/project/ProjectForm.vue","122","el-button","取消","untested","","","[]"
"owner_a|src/views/project/ProjectForm.vue:123:450","项目A负责人","103","[""/projects""]","src/views/project/ProjectForm.vue","123","el-button","{{ submitButtonText }}","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:11:451","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","11","button","☰ 表格","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:21:452","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","21","button","▦ 卡片","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:32:453","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","32","el-button","远程导入","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:38:454","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","38","el-button","新建项目","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:63:455","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","63","el-button","取消导入","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:73:456","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","73","el-button","继续处理","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:80:457","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","80","el-button","关闭","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:89:458","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","89","el-input","","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:98:459","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","98","el-select","","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:106:460","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","106","el-select","","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:110:461","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","110","el-button","重置","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:116:462","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","116","el-button","重试读取","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:136:463","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","136","tr","{{ initials(row.project_name) }} {{ row.project_name }} {{ row.description || '—' }} {{ row.language }} - {{ row.status === 'active' ? '活跃' : '归档' }} {{ displayScore(row) }} — {{ r","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:191:464","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","191","td","详情 编辑 删除","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:192:465","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","192","el-button","详情","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:193:466","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","193","el-button","编辑","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:194:467","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","194","el-button","删除","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:200:468","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","200","el-button","+ 新建项目","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:210:469","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","210","article","{{ initials(row.project_name) }} {{ row.project_name }} {{ row.language || 'unknown' }} · {{ row.file_count }} files {{ row.status === 'active' ? '活跃' : '归档' }} {{ row.description ","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:243:470","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","243","div","","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:245:471","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","245","el-button","编辑项目","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:256:472","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","256","el-button","删除项目","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:287:473","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","287","el-button","+ 新建项目","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:294:474","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","294","el-pagination","","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:305:475","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","305","ProjectForm","","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:336:476","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","336","el-button","取消","untested","","","[]"
"owner_a|src/views/project/ProjectList.vue:337:477","项目A负责人","103","[""/projects""]","src/views/project/ProjectList.vue","337","el-button","开始导入","untested","","","[]"
"owner_a|src/views/report/ReportDetail.vue:5:478","项目A负责人","103","[""/reports/:id""]","src/views/report/ReportDetail.vue","5","el-button","返回列表","untested","","","[]"
"owner_a|src/views/report/ReportDetail.vue:10:479","项目A负责人","103","[""/reports/:id""]","src/views/report/ReportDetail.vue","10","el-button","打印","untested","","","[]"
"owner_a|src/views/report/ReportDetail.vue:13:480","项目A负责人","103","[""/reports/:id""]","src/views/report/ReportDetail.vue","13","el-button","导出 Word","untested","","","[]"
"owner_a|src/views/report/ReportDetail.vue:21:481","项目A负责人","103","[""/reports/:id""]","src/views/report/ReportDetail.vue","21","el-button","导出 PDF","untested","","","[]"
"owner_a|src/views/report/ReportDetail.vue:34:482","项目A负责人","103","[""/reports/:id""]","src/views/report/ReportDetail.vue","34","el-button","重试读取报告","untested","","","[]"
"owner_a|src/views/report/ReportDetail.vue:51:483","项目A负责人","103","[""/reports/:id""]","src/views/report/ReportDetail.vue","51","el-button","生成 JSON","untested","","","[]"
"owner_a|src/views/report/ReportDetail.vue:57:484","项目A负责人","103","[""/reports/:id""]","src/views/report/ReportDetail.vue","57","el-button","生成 HTML","untested","","","[]"
"owner_a|src/views/report/ReportDetail.vue:63:485","项目A负责人","103","[""/reports/:id""]","src/views/report/ReportDetail.vue","63","el-button","生成 PDF","untested","","","[]"
"owner_a|src/views/report/ReportDetail.vue:69:486","项目A负责人","103","[""/reports/:id""]","src/views/report/ReportDetail.vue","69","el-button","生成 Word","untested","","","[]"
"owner_a|src/views/report/ReportDetail.vue:76:487","项目A负责人","103","[""/reports/:id""]","src/views/report/ReportDetail.vue","76","el-button","预览 HTML","untested","","","[]"
"owner_a|src/views/report/ReportDetail.vue:86:488","项目A负责人","103","[""/reports/:id""]","src/views/report/ReportDetail.vue","86","el-dropdown","导出报告 JSON HTML PDF Word","untested","","","[]"
"owner_a|src/views/report/ReportDetail.vue:87:489","项目A负责人","103","[""/reports/:id""]","src/views/report/ReportDetail.vue","87","el-button","导出报告","untested","","","[]"
"owner_a|src/views/report/ReportDetail.vue:93:490","项目A负责人","103","[""/reports/:id""]","src/views/report/ReportDetail.vue","93","el-dropdown-item","JSON","untested","","","[]"
"owner_a|src/views/report/ReportDetail.vue:94:491","项目A负责人","103","[""/reports/:id""]","src/views/report/ReportDetail.vue","94","el-dropdown-item","HTML","untested","","","[]"
"owner_a|src/views/report/ReportDetail.vue:95:492","项目A负责人","103","[""/reports/:id""]","src/views/report/ReportDetail.vue","95","el-dropdown-item","PDF","untested","","","[]"
"owner_a|src/views/report/ReportDetail.vue:96:493","项目A负责人","103","[""/reports/:id""]","src/views/report/ReportDetail.vue","96","el-dropdown-item","Word","untested","","","[]"
"owner_a|src/views/report/ReportDetail.vue:111:494","项目A负责人","103","[""/reports/:id""]","src/views/report/ReportDetail.vue","111","el-button","重试导出","untested","","","[]"
"owner_a|src/views/report/ReportDetail.vue:352:495","项目A负责人","103","[""/reports/:id""]","src/views/report/ReportDetail.vue","352","tr","{{ idx + 1 }} {{ it.title || it.issue_type }} {{ it.file_name }} : {{ it.line_number ?? '?' }} {{ deterministicCvssScore(it)?.toFixed(1) ?? '未评分' }} {{ it.cwe || it.issue_type || '","untested","","","[]"
"owner_a|src/views/report/ReportDetail.vue:375:496","项目A负责人","103","[""/reports/:id""]","src/views/report/ReportDetail.vue","375","el-button","查看修复方案","untested","","","[]"
"owner_a|src/views/report/ReportDetail.vue:453:497","项目A负责人","103","[""/reports/:id""]","src/views/report/ReportDetail.vue","453","el-dialog","","untested","","","[]"
"owner_a|src/views/report/ReportList.vue:11:498","项目A负责人","103","[""/reports""]","src/views/report/ReportList.vue","11","el-button","重试导出","untested","","","[]"
"owner_a|src/views/report/ReportList.vue:16:499","项目A负责人","103","[""/reports""]","src/views/report/ReportList.vue","16","el-select","","untested","","","[]"
"owner_a|src/views/report/ReportList.vue:32:500","项目A负责人","103","[""/reports""]","src/views/report/ReportList.vue","32","el-date-picker","","untested","","","[]"
"owner_a|src/views/report/ReportList.vue:44:501","项目A负责人","103","[""/reports""]","src/views/report/ReportList.vue","44","el-table","{{ row.task_name || `审查 #${row.task_id}` }} {{ row.score }} {{ row.status === 'success' ? '通过' : '未通过' }} {{ row.source.report_issue_summary?.total ?? '—' }} 条报告条目 {{ row.total_iss","untested","","","[]"
"owner_a|src/views/report/ReportList.vue:90:502","项目A负责人","103","[""/reports""]","src/views/report/ReportList.vue","90","el-button","查看详情","untested","","","[]"
"owner_a|src/views/report/ReportList.vue:93:503","项目A负责人","103","[""/reports""]","src/views/report/ReportList.vue","93","el-button","生成报告","untested","","","[]"
"owner_a|src/views/report/ReportList.vue:95:504","项目A负责人","103","[""/reports""]","src/views/report/ReportList.vue","95","el-dropdown","导出 JSON 导出 HTML 导出 PDF 导出 Word 删除报告","untested","","","[]"
"owner_a|src/views/report/ReportList.vue:96:505","项目A负责人","103","[""/reports""]","src/views/report/ReportList.vue","96","el-button","更多操作","untested","","","[]"
"owner_a|src/views/report/ReportList.vue:108:506","项目A负责人","103","[""/reports""]","src/views/report/ReportList.vue","108","el-dropdown-item","导出 JSON","untested","","","[]"
"owner_a|src/views/report/ReportList.vue:109:507","项目A负责人","103","[""/reports""]","src/views/report/ReportList.vue","109","el-dropdown-item","导出 HTML","untested","","","[]"
"owner_a|src/views/report/ReportList.vue:110:508","项目A负责人","103","[""/reports""]","src/views/report/ReportList.vue","110","el-dropdown-item","导出 PDF","untested","","","[]"
"owner_a|src/views/report/ReportList.vue:111:509","项目A负责人","103","[""/reports""]","src/views/report/ReportList.vue","111","el-dropdown-item","导出 Word","untested","","","[]"
"owner_a|src/views/report/ReportList.vue:112:510","项目A负责人","103","[""/reports""]","src/views/report/ReportList.vue","112","el-dropdown-item","删除报告","untested","","","[]"
"owner_a|src/views/report/ReportList.vue:123:511","项目A负责人","103","[""/reports""]","src/views/report/ReportList.vue","123","el-pagination","","untested","","","[]"
"owner_a|src/views/report/ReportTemplateManage.vue:10:512","项目A负责人","103","[""/admin/report-templates"",""/report/templates""]","src/views/report/ReportTemplateManage.vue","10","el-button","返回报告列表","untested","","","[]"
"owner_a|src/views/report/ReportTemplateManage.vue:13:513","项目A负责人","103","[""/admin/report-templates"",""/report/templates""]","src/views/report/ReportTemplateManage.vue","13","el-button","新建模板","untested","","","[]"
"owner_a|src/views/report/ReportTemplateManage.vue:22:514","项目A负责人","103","[""/admin/report-templates"",""/report/templates""]","src/views/report/ReportTemplateManage.vue","22","el-select","","untested","","","[]"
"owner_a|src/views/report/ReportTemplateManage.vue:36:515","项目A负责人","103","[""/admin/report-templates"",""/report/templates""]","src/views/report/ReportTemplateManage.vue","36","el-input","","untested","","","[]"
"owner_a|src/views/report/ReportTemplateManage.vue:58:516","项目A负责人","103","[""/admin/report-templates"",""/report/templates""]","src/views/report/ReportTemplateManage.vue","58","EmptyState","","untested","","","[]"
"owner_a|src/views/report/ReportTemplateManage.vue:91:517","项目A负责人","103","[""/admin/report-templates"",""/report/templates""]","src/views/report/ReportTemplateManage.vue","91","el-button","预览","untested","","","[]"
"owner_a|src/views/report/ReportTemplateManage.vue:94:518","项目A负责人","103","[""/admin/report-templates"",""/report/templates""]","src/views/report/ReportTemplateManage.vue","94","el-button","编辑","untested","","","[]"
"owner_a|src/views/report/ReportTemplateManage.vue:97:519","项目A负责人","103","[""/admin/report-templates"",""/report/templates""]","src/views/report/ReportTemplateManage.vue","97","el-button","删除","untested","","","[]"
"owner_a|src/views/report/ReportTemplateManage.vue:166:520","项目A负责人","103","[""/admin/report-templates"",""/report/templates""]","src/views/report/ReportTemplateManage.vue","166","el-button","取消","untested","","","[]"
"owner_a|src/views/report/ReportTemplateManage.vue:167:521","项目A负责人","103","[""/admin/report-templates"",""/report/templates""]","src/views/report/ReportTemplateManage.vue","167","el-button","{{ formMode === 'create' ? '创建' : '保存' }}","untested","","","[]"
"owner_a|src/views/review/ReviewStart.vue:10:522","项目A负责人","103","[""/reviews/start""]","src/views/review/ReviewStart.vue","10","el-button","重试项目加载","untested","","","[]"
"owner_a|src/views/review/ReviewStart.vue:18:523","项目A负责人","103","[""/reviews/start""]","src/views/review/ReviewStart.vue","18","el-radio-group","整个项目 指定文件 全部项目","untested","","","[]"
"owner_a|src/views/review/ReviewStart.vue:31:524","项目A负责人","103","[""/reviews/start""]","src/views/review/ReviewStart.vue","31","el-select","","untested","","","[]"
"owner_a|src/views/review/ReviewStart.vue:50:525","项目A负责人","103","[""/reviews/start""]","src/views/review/ReviewStart.vue","50","el-button","重试文件加载","untested","","","[]"
"owner_a|src/views/review/ReviewStart.vue:71:526","项目A负责人","103","[""/reviews/start""]","src/views/review/ReviewStart.vue","71","el-checkbox","全选","untested","","","[]"
"owner_a|src/views/review/ReviewStart.vue:136:527","项目A负责人","103","[""/reviews/start""]","src/views/review/ReviewStart.vue","136","el-radio-group","快速审查 标准审查 安全代理（渗透/漏洞） 性能代理 多Agent全面审查(并行) 多Agent圆桌讨论(实时可见每个Agent的思考)","untested","","","[]"
"owner_a|src/views/review/ReviewStart.vue:156:528","项目A负责人","103","[""/reviews/start""]","src/views/review/ReviewStart.vue","156","el-button","{{ submitLabel }}","untested","","","[]"
"owner_a|src/views/review/ReviewStart.vue:159:529","项目A负责人","103","[""/reviews/start""]","src/views/review/ReviewStart.vue","159","el-button","重置","untested","","","[]"
"owner_a|src/views/review/ReviewStart.vue:171:530","项目A负责人","103","[""/reviews/start""]","src/views/review/ReviewStart.vue","171","el-button","查看任务 # {{ result.taskId }}","untested","","","[]"
"owner_a|src/views/review/ReviewStart.vue:174:531","项目A负责人","103","[""/reviews/start""]","src/views/review/ReviewStart.vue","174","el-button","仅重试读取失败的项目","untested","","","[]"
"owner_a|src/views/review/ReviewStart.vue:175:532","项目A负责人","103","[""/reviews/start""]","src/views/review/ReviewStart.vue","175","el-button","查看任务列表","untested","","","[]"
"owner_a|src/views/review/ReviewTaskDetail.vue:17:533","项目A负责人","103","[""/reviews/:id""]","src/views/review/ReviewTaskDetail.vue","17","el-button","重新加载","untested","","","[]"
"owner_a|src/views/review/ReviewTaskDetail.vue:20:534","项目A负责人","103","[""/reviews/:id""]","src/views/review/ReviewTaskDetail.vue","20","el-button","返回审查记录","untested","","","[]"
"owner_a|src/views/review/ReviewTaskDetail.vue:52:535","项目A负责人","103","[""/reviews/:id""]","src/views/review/ReviewTaskDetail.vue","52","el-button","{{ refreshing ? '正在重新连接' : '重新获取状态' }}","untested","","","[]"
"owner_a|src/views/review/ReviewTaskDetail.vue:57:536","项目A负责人","103","[""/reviews/:id""]","src/views/review/ReviewTaskDetail.vue","57","el-button","返回","untested","","","[]"
"owner_a|src/views/review/ReviewTaskDetail.vue:72:537","项目A负责人","103","[""/reviews/:id""]","src/views/review/ReviewTaskDetail.vue","72","el-button","{{ task.project_name || `项目 #${task.project_id}` }}","untested","","","[]"
"owner_a|src/views/review/ReviewTaskDetail.vue:75:538","项目A负责人","103","[""/reviews/:id""]","src/views/review/ReviewTaskDetail.vue","75","el-button","报告 # {{ taskId }}","untested","","","[]"
"owner_a|src/views/review/ReviewTaskDetail.vue:122:539","项目A负责人","103","[""/reviews/:id""]","src/views/review/ReviewTaskDetail.vue","122","el-button","🛡 安全复审","untested","","","[]"
"owner_a|src/views/review/ReviewTaskDetail.vue:132:540","项目A负责人","103","[""/reviews/:id""]","src/views/review/ReviewTaskDetail.vue","132","el-button","AI 修复包","untested","","","[]"
"owner_a|src/views/review/ReviewTaskDetail.vue:164:541","项目A负责人","103","[""/reviews/:id""]","src/views/review/ReviewTaskDetail.vue","164","el-button","待人工复核 {{ task.aggregation_summary.pending_human_review }}","untested","","","[]"
"owner_a|src/views/review/ReviewTaskDetail.vue:196:542","项目A负责人","103","[""/reviews/:id""]","src/views/review/ReviewTaskDetail.vue","196","div","{{ fileGlyph(f.file_name) }} {{ f.file_name }} {{ fileIssueCount(f.file_id) }} 编辑当前版本","untested","","","[]"
"owner_a|src/views/review/ReviewTaskDetail.vue:213:543","项目A负责人","103","[""/reviews/:id""]","src/views/review/ReviewTaskDetail.vue","213","el-button","编辑当前版本","untested","","","[]"
"owner_a|src/views/review/ReviewTaskDetail.vue:239:544","项目A负责人","103","[""/reviews/:id""]","src/views/review/ReviewTaskDetail.vue","239","el-button","放大代码字号","untested","","","[]"
"owner_a|src/views/review/ReviewTaskDetail.vue:240:545","项目A负责人","103","[""/reviews/:id""]","src/views/review/ReviewTaskDetail.vue","240","el-button","缩小代码字号","untested","","","[]"
"owner_a|src/views/review/ReviewTaskDetail.vue:262:546","项目A负责人","103","[""/reviews/:id""]","src/views/review/ReviewTaskDetail.vue","262","el-button","重新加载代码","untested","","","[]"
"owner_a|src/views/review/ReviewTaskDetail.vue:287:547","项目A负责人","103","[""/reviews/:id""]","src/views/review/ReviewTaskDetail.vue","287","button","{{ sev.label }} {{ sev.count }}","untested","","","[]"
"owner_a|src/views/review/ReviewTaskDetail.vue:302:548","项目A负责人","103","[""/reviews/:id""]","src/views/review/ReviewTaskDetail.vue","302","button","{{ d.label }}","untested","","","[]"
"owner_a|src/views/review/ReviewTaskDetail.vue:318:549","项目A负责人","103","[""/reviews/:id""]","src/views/review/ReviewTaskDetail.vue","318","el-button","重新加载问题","untested","","","[]"
"owner_a|src/views/review/ReviewTaskDetail.vue:320:550","项目A负责人","103","[""/reviews/:id""]","src/views/review/ReviewTaskDetail.vue","320","div","{{ severityDisplayLabel(issue.severity) }} {{ issue.title || issue.description.slice(0, 40) || '未命名问题' }} {{ issue.file_name || '未知文件' }} · L {{ issue.line_number ?? '?' }} {{ issu","untested","","","[]"
"owner_a|src/views/review/ReviewTaskDetail.vue:346:551","项目A负责人","103","[""/reviews/:id""]","src/views/review/ReviewTaskDetail.vue","346","el-pagination","","untested","","","[]"
"owner_a|src/views/review/ReviewTaskDetail.vue:358:552","项目A负责人","103","[""/reviews/:id""]","src/views/review/ReviewTaskDetail.vue","358","IssueDetailDrawer","","untested","","","[]"
"owner_a|src/views/review/ReviewTaskList.vue:5:553","项目A负责人","103","[""/reviews""]","src/views/review/ReviewTaskList.vue","5","el-button","启动审查","untested","","","[]"
"owner_a|src/views/review/ReviewTaskList.vue:12:554","项目A负责人","103","[""/reviews""]","src/views/review/ReviewTaskList.vue","12","el-select","","untested","","","[]"
"owner_a|src/views/review/ReviewTaskList.vue:26:555","项目A负责人","103","[""/reviews""]","src/views/review/ReviewTaskList.vue","26","el-select","","untested","","","[]"
"owner_a|src/views/review/ReviewTaskList.vue:42:556","项目A负责人","103","[""/reviews""]","src/views/review/ReviewTaskList.vue","42","el-date-picker","","untested","","","[]"
"owner_a|src/views/review/ReviewTaskList.vue:57:557","项目A负责人","103","[""/reviews""]","src/views/review/ReviewTaskList.vue","57","el-button","立即重试","untested","","","[]"
"owner_a|src/views/review/ReviewTaskList.vue:60:558","项目A负责人","103","[""/reviews""]","src/views/review/ReviewTaskList.vue","60","el-button","重试项目筛选加载","untested","","","[]"
"owner_a|src/views/review/ReviewTaskList.vue:65:559","项目A负责人","103","[""/reviews""]","src/views/review/ReviewTaskList.vue","65","el-button","刷新任务状态","untested","","","[]"
"owner_a|src/views/review/ReviewTaskList.vue:68:560","项目A负责人","103","[""/reviews""]","src/views/review/ReviewTaskList.vue","68","el-table","{{ row.task_name || `审查 #${row.id}` }} {{ reviewTypeLabel(row.review_type) }} {{ statusLabel(row.status) }} {{ row.score }} 未形成评分 {{ row.report_issue_summary?.total ?? '—' }} 条报告条目","untested","","","[]"
"owner_a|src/views/review/ReviewTaskList.vue:126:561","项目A负责人","103","[""/reviews""]","src/views/review/ReviewTaskList.vue","126","el-button","停止","untested","","","[]"
"owner_a|src/views/review/ReviewTaskList.vue:133:562","项目A负责人","103","[""/reviews""]","src/views/review/ReviewTaskList.vue","133","el-button","删除","untested","","","[]"
"owner_a|src/views/review/ReviewTaskList.vue:140:563","项目A负责人","103","[""/reviews""]","src/views/review/ReviewTaskList.vue","140","el-button","批量停止 {{ selectedRunning.length ? ` (${selectedRunning.length})` : '' }}","untested","","","[]"
"owner_a|src/views/review/ReviewTaskList.vue:148:564","项目A负责人","103","[""/reviews""]","src/views/review/ReviewTaskList.vue","148","el-button","批量删除","untested","","","[]"
"owner_a|src/views/review/ReviewTaskList.vue:155:565","项目A负责人","103","[""/reviews""]","src/views/review/ReviewTaskList.vue","155","el-button","取消选择","untested","","","[]"
"owner_a|src/views/review/ReviewTaskList.vue:159:566","项目A负责人","103","[""/reviews""]","src/views/review/ReviewTaskList.vue","159","el-pagination","","untested","","","[]"
"owner_a|src/views/rule/RuleConfig.vue:5:567","项目A负责人","103","[""/rules""]","src/views/rule/RuleConfig.vue","5","el-button","新增规则","untested","","","[]"
"owner_a|src/views/rule/RuleConfig.vue:52:568","项目A负责人","103","[""/rules""]","src/views/rule/RuleConfig.vue","52","el-switch","","untested","","","[]"
"owner_a|src/views/rule/RuleConfig.vue:67:569","项目A负责人","103","[""/rules""]","src/views/rule/RuleConfig.vue","67","el-button","编辑","untested","","","[]"
"owner_a|src/views/rule/RuleConfig.vue:76:570","项目A负责人","103","[""/rules""]","src/views/rule/RuleConfig.vue","76","el-button","删除","untested","","","[]"
"owner_a|src/views/rule/RuleConfig.vue:90:571","项目A负责人","103","[""/rules""]","src/views/rule/RuleConfig.vue","90","el-dialog","取消 确定","untested","","","[]"
"owner_a|src/views/rule/RuleConfig.vue:144:572","项目A负责人","103","[""/rules""]","src/views/rule/RuleConfig.vue","144","el-button","取消","untested","","","[]"
"owner_a|src/views/rule/RuleConfig.vue:145:573","项目A负责人","103","[""/rules""]","src/views/rule/RuleConfig.vue","145","el-button","确定","untested","","","[]"
"owner_a|src/views/sandbox/SandboxWorkstation.vue:388:574","项目A负责人","103","[""/sandboxes""]","src/views/sandbox/SandboxWorkstation.vue","388","el-button","刷新","untested","","","[]"
"owner_a|src/views/sandbox/SandboxWorkstation.vue:398:575","项目A负责人","103","[""/sandboxes""]","src/views/sandbox/SandboxWorkstation.vue","398","el-form","{{ `修复副本 rev#${rev.revision_no}` }} 修复 {{ rev.repaired_files.join(', ').slice(0, 40) }} 不选使用原始源码；选副本使用语法修复 Agent 修复后的源码。 测试 部署 部署 Agent 已按项目主语言自动选择受控运行时。 项目主语言无法映射到受控运行时，请先更新项目语言。 ","untested","","","[]"
"owner_a|src/views/sandbox/SandboxWorkstation.vue:475:576","项目A负责人","103","[""/sandboxes""]","src/views/sandbox/SandboxWorkstation.vue","475","el-button","调用 {{ form.purpose === 'deploy' ? '部署' : '测试' }} Agent","untested","","","[]"
"owner_a|src/views/sandbox/SandboxWorkstation.vue:482:577","项目A负责人","103","[""/sandboxes""]","src/views/sandbox/SandboxWorkstation.vue","482","el-input","","untested","","","[]"
"owner_a|src/views/sandbox/SandboxWorkstation.vue:483:578","项目A负责人","103","[""/sandboxes""]","src/views/sandbox/SandboxWorkstation.vue","483","el-button","搜索能力","untested","","","[]"
"owner_a|src/views/sandbox/SandboxWorkstation.vue:485:579","项目A负责人","103","[""/sandboxes""]","src/views/sandbox/SandboxWorkstation.vue","485","button","{{ item.name }} {{ item.description }} {{ formatScore(item.score) }}","untested","","","[]"
"owner_a|src/views/sandbox/SandboxWorkstation.vue:499:580","项目A负责人","103","[""/sandboxes""]","src/views/sandbox/SandboxWorkstation.vue","499","button","{{ purposeLabel(item) }} · {{ item.language }} {{ item.public_id }} · {{ formatTime(item.expires_at) }} 到期 {{ sandboxStatusLabel(item.status) }}","untested","","","[]"
"owner_a|src/views/sandbox/SandboxWorkstation.vue:526:581","项目A负责人","103","[""/sandboxes""]","src/views/sandbox/SandboxWorkstation.vue","526","el-button","打开预览","untested","","","[]"
"owner_a|src/views/sandbox/SandboxWorkstation.vue:527:582","项目A负责人","103","[""/sandboxes""]","src/views/sandbox/SandboxWorkstation.vue","527","el-button","续期 24h","untested","","","[]"
"owner_a|src/views/sandbox/SandboxWorkstation.vue:528:583","项目A负责人","103","[""/sandboxes""]","src/views/sandbox/SandboxWorkstation.vue","528","el-button","关闭","untested","","","[]"
"owner_a|src/views/sandbox/SandboxWorkstation.vue:574:584","项目A负责人","103","[""/sandboxes""]","src/views/sandbox/SandboxWorkstation.vue","574","button","{{ reviewReport.file_name }} review_report · {{ formatBytes(reviewReport.byte_size) }}","untested","","","[]"
"owner_a|src/views/sandbox/SandboxWorkstation.vue:583:585","项目A负责人","103","[""/sandboxes""]","src/views/sandbox/SandboxWorkstation.vue","583","button","{{ artifact.file_name }} {{ artifact.artifact_type }} · {{ formatBytes(artifact.byte_size) }} · {{ artifact.sha256.slice(0, 12) }}","untested","","","[]"
"owner_a|src/views/security/SecurityCenter.vue:129:586","项目A负责人","103","[""/security""]","src/views/security/SecurityCenter.vue","129","el-button","全量扫描","untested","","","[]"
"owner_a|src/views/security/SecurityCenter.vue:132:587","项目A负责人","103","[""/security""]","src/views/security/SecurityCenter.vue","132","el-button","单项目扫描","untested","","","[]"
"owner_a|src/views/security/SecurityCenter.vue:163:588","项目A负责人","103","[""/security""]","src/views/security/SecurityCenter.vue","163","el-button","全量扫描","untested","","","[]"
"owner_a|src/views/security/SecurityCenter.vue:166:589","项目A负责人","103","[""/security""]","src/views/security/SecurityCenter.vue","166","el-button","单项目扫描","untested","","","[]"
"owner_a|src/views/security/SecurityCenter.vue:175:590","项目A负责人","103","[""/security""]","src/views/security/SecurityCenter.vue","175","el-button","创建项目","untested","","","[]"
"owner_a|src/views/security/SecurityCenter.vue:237:591","项目A负责人","103","[""/security""]","src/views/security/SecurityCenter.vue","237","a","OWASP 官方来源","untested","","","[]"
"owner_a|src/views/security/SecurityCenter.vue:238:592","项目A负责人","103","[""/security""]","src/views/security/SecurityCenter.vue","238","a","CWE 官方来源","untested","","","[]"
"owner_a|src/views/security/SecurityCenter.vue:251:593","项目A负责人","103","[""/security""]","src/views/security/SecurityCenter.vue","251","article","{{ owasp.code }} {{ owasp.name_zh }} {{ owasp.name_en }} {{ cwe }} + {{ owasp.cwe_refs.length - 3 }}","untested","","","[]"
