row_id,account_role,account_label,account_id,project_scope,pages_from_source,page_resolution,control_id,file,line,tag,is_button_or_link,label,dynamic_accessible_label,events,source_conditions,expected_behavior,required_environment,current_release_status,blocker,current_release_actual_result,current_release_evidence,historical_observations,scenarios_to_record,previous_acceptance_account_id,execution_prerequisite,previous_release_observations
member_a|src/components/admin/AdminCopilot.vue:1830:18,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,[],共享/动态组件，宿主尚未唯一解析,src/components/admin/AdminCopilot.vue:1830:18,src/components/admin/AdminCopilot.vue,1830,AgentTeamCard,False,,,"[{""event"": ""open-panel"", ""handler"": ""openTeamPanel""}]","[""else: "", ""for: team in agentTeams""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/admin/AdminCopilot.vue:1846:19,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,[],共享/动态组件，宿主尚未唯一解析,src/components/admin/AdminCopilot.vue:1846:19,src/components/admin/AdminCopilot.vue,1846,button,True,{{ thinkingCityOpen ? '收起' : '看看在想什么' }},,"[{""event"": ""click"", ""handler"": ""thinkingCityOpen = !thinkingCityOpen""}]","[""else: "", ""if: thinkingCityActive""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/admin/AdminCopilot.vue:1873:20,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,[],共享/动态组件，宿主尚未唯一解析,src/components/admin/AdminCopilot.vue:1873:20,src/components/admin/AdminCopilot.vue,1873,textarea,False,输入管理指令,,"[{""event"": ""keydown"", ""handler"": ""handleSubmitKey""}]","[""else: ""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/admin/AdminCopilot.vue:1883:21,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,[],共享/动态组件，宿主尚未唯一解析,src/components/admin/AdminCopilot.vue:1883:21,src/components/admin/AdminCopilot.vue,1883,button,True,取消任务,,"[{""event"": ""click"", ""handler"": ""cancelPromptVisible = true""}]","[""else: "", ""if: sessionBusy""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/admin/AdminCopilot.vue:1893:22,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,[],共享/动态组件，宿主尚未唯一解析,src/components/admin/AdminCopilot.vue:1893:22,src/components/admin/AdminCopilot.vue,1893,button,True,发送,,"[{""event"": ""click"", ""handler"": ""sendMessage()""}]","[""else: "", ""else: ""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/admin/AdminCopilot.vue:1900:23,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,[],共享/动态组件，宿主尚未唯一解析,src/components/admin/AdminCopilot.vue:1900:23,src/components/admin/AdminCopilot.vue,1900,AgentTeamSidePanel,False,,,"[{""event"": ""close"", ""handler"": ""selectedTeamId = null""}, {""event"": ""ask-member"", ""handler"": ""handleAskMember""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/admin/AdminCopilot.vue:1901:24,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,[],共享/动态组件，宿主尚未唯一解析,src/components/admin/AdminCopilot.vue:1901:24,src/components/admin/AdminCopilot.vue,1901,TaskCancelConfirm,False,,,"[{""event"": ""confirm"", ""handler"": ""handleCancelConfirm""}, {""event"": ""dismiss"", ""handler"": ""cancelPromptVisible = false""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/admin/AdminLayout.vue:135:25,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/"", ""/admin/agent-releases"", ""/admin/agents"", ""/admin/ai-logs"", ""/admin/approvals"", ""/admin/audit"", ""/admin/beta-codes"", ""/admin/embedding"", ""/admin/evolution"", ""/admin/jobs"", ""/admin/knowledge"", ""/admin/llm"", ""/admin/mcp-workers"", ""/admin/observability"", ""/admin/overview"", ""/admin/policies"", ""/admin/rbac/permissions"", ""/admin/rbac/roles"", ""/admin/rbac/users"", ""/admin/report-templates"", ""/admin/rewards"", ""/admin/rollback"", ""/admin/skills"", ""/admin/tools"", ""/admin/users""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/components/admin/AdminLayout.vue:135:25,src/components/admin/AdminLayout.vue,135,button,True,{{ item.title }},,"[{""event"": ""click"", ""handler"": ""go(item.path)""}]","[""for: item in visibleMenuItems""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/admin/AdminLayout.vue:162:26,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/admin/"", ""/admin/agent-releases"", ""/admin/agents"", ""/admin/ai-logs"", ""/admin/approvals"", ""/admin/audit"", ""/admin/beta-codes"", ""/admin/embedding"", ""/admin/evolution"", ""/admin/jobs"", ""/admin/knowledge"", ""/admin/llm"", ""/admin/mcp-workers"", ""/admin/observability"", ""/admin/overview"", ""/admin/policies"", ""/admin/rbac/permissions"", ""/admin/rbac/roles"", ""/admin/rbac/users"", ""/admin/report-templates"", ""/admin/rewards"", ""/admin/rollback"", ""/admin/skills"", ""/admin/tools"", ""/admin/users""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/components/admin/AdminLayout.vue:162:26,src/components/admin/AdminLayout.vue,162,el-button,True,退出,,"[{""event"": ""click"", ""handler"": ""logout""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/agent/AgentDeskCard.vue:60:27,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/agents""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/components/agent/AgentDeskCard.vue:60:27,src/components/agent/AgentDeskCard.vue,60,article,False,{{ agent.name }} 自定义 {{ agent.code }} {{ statusLabel[agent.status] }} {{ agent.description }} {{ categoryLabel }} {{ skill }} + {{ agent.skills.length - 3 }} {{ agent.call_count }},"`Agent ${agent.name}, 状态 ${statusLabel[agent.status]}`","[{""event"": ""click"", ""handler"": ""emit('select', agent.code)""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/agent/AgentDiscussionPanel.vue:31:28,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/agents""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/components/agent/AgentDiscussionPanel.vue:31:28,src/components/agent/AgentDiscussionPanel.vue,31,el-button,True,📄 查看报告,,"[{""event"": ""click"", ""handler"": ""goReport""}]","[""if: phase === 'concluded' && reportTaskId""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/agent/AgentDiscussionPanel.vue:40:29,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/agents""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/components/agent/AgentDiscussionPanel.vue:40:29,src/components/agent/AgentDiscussionPanel.vue,40,el-button,True,{{ isPaused ? '▶' : '⏸' }},isPaused ? '继续讨论' : '暂停讨论',"[{""event"": ""click"", ""handler"": ""togglePause""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/agent/AgentDiscussionPanel.vue:51:30,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/agents""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/components/agent/AgentDiscussionPanel.vue:51:30,src/components/agent/AgentDiscussionPanel.vue,51,el-button,True,终止讨论,,"[{""event"": ""click"", ""handler"": ""onStop""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/agent/AgentDiscussionPanel.vue:63:31,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/agents""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/components/agent/AgentDiscussionPanel.vue:63:31,src/components/agent/AgentDiscussionPanel.vue,63,el-button,True,关闭讨论,,"[{""event"": ""click"", ""handler"": ""onClose""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/agent/AgentDiscussionPanel.vue:90:32,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/agents""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/components/agent/AgentDiscussionPanel.vue:90:32,src/components/agent/AgentDiscussionPanel.vue,90,div,False,⚠️ {{ lastError }} 重新连接 {{ avatarIcon(turn) }} {{ turn.role === 'user' ? '你' : turn.agent_name }} {{ stanceLabel(turn.stance) }} 静音 回应 {{ agentName(turn.reply_to) }} {{ formatTime(,,"[{""event"": ""scroll"", ""handler"": ""onScroll""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/agent/AgentDiscussionPanel.vue:93:33,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/agents""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/components/agent/AgentDiscussionPanel.vue:93:33,src/components/agent/AgentDiscussionPanel.vue,93,el-button,True,重新连接,,"[{""event"": ""click"", ""handler"": ""reconnect""}]","[""if: lastError""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/agent/AgentDiscussionPanel.vue:159:34,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/agents""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/components/agent/AgentDiscussionPanel.vue:159:34,src/components/agent/AgentDiscussionPanel.vue,159,button,True,↓ 最新,,"[{""event"": ""click"", ""handler"": ""scrollToBottom(true)""}]","[""if: showScrollBtn""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/agent/AgentDiscussionPanel.vue:165:35,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/agents""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/components/agent/AgentDiscussionPanel.vue:165:35,src/components/agent/AgentDiscussionPanel.vue,165,el-button,True,{{ q.icon }} {{ q.label }},,"[{""event"": ""click"", ""handler"": ""sendQuick(q.text)""}]","[""for: q in quickPrompts""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/agent/AgentDiscussionPanel.vue:175:36,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/agents""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/components/agent/AgentDiscussionPanel.vue:175:36,src/components/agent/AgentDiscussionPanel.vue,175,textarea,False,,,"[{""event"": ""keydown"", ""handler"": ""onKeydown""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/agent/AgentDiscussionPanel.vue:183:37,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/agents""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/components/agent/AgentDiscussionPanel.vue:183:37,src/components/agent/AgentDiscussionPanel.vue,183,el-button,True,发送,,"[{""event"": ""click"", ""handler"": ""sendMessage""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/agent/MetaGPTOrchestrationPanel.vue:182:38,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/agents""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/components/agent/MetaGPTOrchestrationPanel.vue:182:38,src/components/agent/MetaGPTOrchestrationPanel.vue,182,el-button,True,刷新,,"[{""event"": ""click"", ""handler"": ""refreshAll""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/agent/MetaGPTOrchestrationPanel.vue:239:39,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,"[""/agents""]",路由AST与静态组件引用图；运行时宿主实例仍需实际确认,src/components/agent/MetaGPTOrchestrationPanel.vue:239:39,src/components/agent/MetaGPTOrchestrationPanel.vue,239,el-radio-group,False,审查环境 讨论环境,,"[{""event"": ""change"", ""handler"": ""switchMode""}]",[],按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,"[{""source_file"": ""docs/完整待办与漏洞知识更新20260907/证据/生产3.8.6-全部控件逐角色验收台账.json"", ""source_row_id"": ""member_a|src/components/agent/MetaGPTOrchestrationPanel.vue:239:39"", ""environment"": {""url"": ""https://lijiadong.cn"", ""version"": ""3.8.6"", ""release"": ""0a14b5359a446ab7b447e10c061b1ebbe6d15e29"", ""release_evidence"": {""file"": ""生产发布运行态与048核验.json"", ""sha256"": ""12a964853e175cb9e7ae92721d85113f9440e7a6d1d6f4b5af8b338622be82c0"", ""version_and_release_equal"": true, ""boundary"": ""只读运行态取证绑定，浏览器操作仍以主代理实际观察转录为来源。""}}, ""status_in_previous_release"": ""partially_tested"", ""observations"": [{""observation_id"": ""ui386_042"", ""source_batch_id"": ""root_ui_004"", ""account_role"": ""member_a"", ""account_id"": 104, ""page"": ""Agent中心 / MetaGPT"", ""action"": ""切换讨论环境"", ""actual_result"": ""实际点讨论环境，响应后确认discussion_env/preview_104_discussion/maxdepth4及DiscussTurn，内置池仍17。"", ""status"": ""partially_tested"", ""control_id"": ""src/components/agent/MetaGPTOrchestrationPanel.vue:239:39"", ""coverage_scope"": ""单选组仅审查→讨论方向；反向切换未测，不执行任务。"", ""runtime_instance"": ""discussion""}], ""evidence"": [{""type"": ""parent_reported_real_browser_observation"", ""file"": ""docs/完整待办与漏洞知识更新20260907/证据/生产3.8.6真实UI观察.json"", ""observation_id"": ""ui386_042"", ""source_batch_id"": ""root_ui_004"", ""observer"": ""/root"", ""mapper"": ""/root/permission_matrix""}], ""boundary"": ""仅按角色/源码文件/标签/文字/事件唯一关联的历史场景；不表示本轮行为通过。""}]"
member_a|src/components/ai/AgentChatDrawer.vue:2073:40,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,[],共享/动态组件，宿主尚未唯一解析,src/components/ai/AgentChatDrawer.vue:2073:40,src/components/ai/AgentChatDrawer.vue,2073,button,True,,`打开${MASCOT_NAME}助手`,"[{""event"": ""click"", ""handler"": ""emit('update:visible', true)""}]","[""if: !visible""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/ai/AgentChatDrawer.vue:2086:41,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,[],共享/动态组件，宿主尚未唯一解析,src/components/ai/AgentChatDrawer.vue:2086:41,src/components/ai/AgentChatDrawer.vue,2086,div,False,"松开鼠标,把文件交给小菱建项目 ⠿ {{ MASCOT_NAME }} · Agent 助手 {{ runStatusLabel }} {{ sessionPollError }} 网络已恢复,继续执行 自动监控 · 已同步 {{ sessionLastPolledAt }} 重试运行 {{ question }} {{ toolRunningPhrase(",,"[{""event"": ""pointermove"", ""handler"": ""moveDrag""}, {""event"": ""pointerup"", ""handler"": ""endDrag""}, {""event"": ""pointercancel"", ""handler"": ""endDrag""}, {""event"": ""dragenter"", ""handler"": ""onDragEnter""}, {""event"": ""dragover"", ""handler"": ""onDragOver""}, {""event"": ""dragleave"", ""handler"": ""onDragLeave""}, {""event"": ""drop"", ""handler"": ""onDrop""}]","[""if: visible""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/ai/AgentChatDrawer.vue:2103:42,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,[],共享/动态组件，宿主尚未唯一解析,src/components/ai/AgentChatDrawer.vue:2103:42,src/components/ai/AgentChatDrawer.vue,2103,button,True,移动 Agent 助手窗口,,"[{""event"": ""pointerdown"", ""handler"": ""beginDrag""}]","[""if: visible""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/ai/AgentChatDrawer.vue:2117:43,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,[],共享/动态组件，宿主尚未唯一解析,src/components/ai/AgentChatDrawer.vue:2117:43,src/components/ai/AgentChatDrawer.vue,2117,button,True,重试运行,,"[{""event"": ""click"", ""handler"": ""retryRun()""}]","[""if: visible"", ""if: canRetryRun""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
member_a|src/components/ai/AgentChatDrawer.vue:2125:44,member_a,项目A普通成员,,待主代理新建20260908标记的隔离验收项目；实际项目ID与资源关系以真实返回为准,[],共享/动态组件，宿主尚未唯一解析,src/components/ai/AgentChatDrawer.vue:2125:44,src/components/ai/AgentChatDrawer.vue,2125,AgentSessionSwitcher,False,,,"[{""event"": ""select"", ""handler"": ""handleSessionSelect""}, {""event"": ""sessions-changed"", ""handler"": ""handleSwitcherReady""}, {""event"": ""archive"", ""handler"": ""handleSessionArchive""}]","[""if: visible""]",按账号真实RBAC、资源归属及当前业务状态验证允许/拒绝、可见/禁用；源码条件仅作定位线索,本轮最终源码经Git bundle发布后的生产HTTPS真实浏览器,untested,,,[],[],"[""账号与页面前置状态"", ""可见或隐藏/禁用"", ""实际点击或交互"", ""确认/取消/错误与重试（适用时）"", ""最终跳转或数据读回"", ""发布版本及证据""]",104,等待本轮最小权限专用账号及有效会话；旧QA103-106已停用，不复用或扩权,[]
